month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,1.97917140886424,-0,5744.31541728516
2,29,8,2.0687805796191,-0,5921.11243770734
3,1,7,55.8544052541737,-0,5777.52071847684
3,2,23,170.899859203626,-0,6096.54134531928
3,3,20,122.059590878876,-0,5846.88074659584
3,4,33,269.282319690222,-0,5926.9327987805
3,5,77,306.350359462336,-0,6126.53739490792
3,6,53,382.547293586784,-0,6129.14114573194
3,7,166,556.271798750747,-0,6254.46788943904
3,8,116,831.642937504637,-0,6465.06009418961
3,9,75,946.768939244881,-0,6768.22499878302
3,10,188,1185.42174571537,-0,6923.19898865523
3,11,368,1561.421294952,-0,7378.3068559672
3,12,440,1967.41641156438,-0,7553.52914465524
3,13,633,2396.06806647209,-0,8097.47379073171
3,14,765,2994.60221412405,-0,8800.53118927373
3,15,244,3620.05288834619,-0,9362.22723706728
3,16,1458,4390.59873387357,-0,10208.6013420535
3,17,1842,5109.18598112166,-0,10840.8917932232
3,18,2661,6109.71997862128,168.519126450526,11943.384587691
3,19,4495,7082.75583893879,1217.76585218337,12854.873782585
3,20,6374,8355.76760949204,2292.98715293665,14172.6691087479
3,21,6009,9500.88714439602,3778.67015912945,15277.4028871542
3,22,8826,10936.7263507612,5085.36212827262,16673.4815953384
3,23,11238,12254.4683605875,6249.92559219498,18106.569634272
3,24,10619,13775.4097216971,7757.33699016545,19795.9350770427
3,25,12082,15227.6274102542,9531.73594969747,21165.1007159534
3,26,17856,16954.0674524432,10909.8883217204,22920.4822304014
3,27,18690,18512.7585441775,12599.6867087508,24460.3231291548
3,28,19630,19966.89127204,14097.4923778736,25940.0149842692
3,29,18899,21404.3540829191,15458.0383671896,27271.5325800953
3,30,22075,22872.5500432554,17104.6098038433,28818.200226199
3,31,26314,24225.4796872428,18012.2197871494,30289.7714713069
4,1,32259,25485.8660141844,19414.0689822195,31268.0309217543
4,2,32232,26535.3548180474,20709.0654858404,32277.0248544954
4,3,32295,27499.0881410302,21694.4842646534,33318.4852761069
4,4,32390,28294.3058819408,22223.6362464228,34275.5351874575
4,5,29877,28953.3211722131,22904.6505208117,35108.6752905462
4,6,31393,29586.3034327001,23625.0382453652,35375.981285953
