month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,61.0745588490409,-0,6554.31272364677
2,29,8,55.5005954760368,-0,6357.86470373422
3,1,7,80.7989824489024,-0,6522.14209760956
3,2,23,193.305195554443,-0,6547.45275920475
3,3,20,136.534074920483,-0,6606.31852242848
3,4,33,231.675406665119,-0,6549.75746115462
3,5,77,359.596111539366,-0,6868.29672895293
3,6,53,563.271920703923,-0,6941.57246390197
3,7,166,833.875977137755,-0,7159.75219544014
3,8,116,1061.00885664171,-0,7515.83253975274
3,9,75,1269.14156341128,-0,7765.67107264772
3,10,188,1665.26141125845,-0,7852.71338166557
3,11,368,2016.35105293254,-0,8367.71430301525
3,12,440,2510.81435102551,-0,8913.07891015713
3,13,633,2943.2671876424,-0,9376.62766962748
3,14,765,3675.96296811067,-0,10230.3684725416
3,15,244,4216.28464586848,-0,10996.1682979155
3,16,1458,5005.45358440813,-0,11446.7225230531
3,17,1842,5869.74222332735,-0,12349.6832958672
3,18,2661,6867.94017167188,360.2154862766,13323.9690110271
3,19,4495,7872.57667710589,1295.93140500818,14585.6294750465
3,20,6374,9048.02577827298,2571.95545713452,15594.3137569861
3,21,6009,10243.3657455476,3480.57924450348,16939.5862688875
3,22,8826,11492.076993508,4667.69432329936,18169.2167173153
3,23,11238,12840.1015335612,6082.02017968667,19508.1884342188
3,24,10619,14116.707120519,7691.05677041161,20890.3430810502
3,25,12082,15452.5598759661,8951.77515360782,22243.1671384367
3,26,17856,17125.2806524083,10383.9706573426,23744.6902035275
3,27,18690,18464.460858139,11968.5205538854,25022.1946643904
3,28,19630,19973.4866645055,13531.6517769539,26538.485669654
3,29,18899,21477.6800409582,14843.7821755289,27968.2309573835
3,30,22075,22882.1598931063,15922.3068096127,29483.1268452939
3,31,26314,24308.7297878015,17489.1077403823,31104.9554014462
4,1,32259,25551.9387219757,18894.2072744503,32110.3476881667
4,2,32232,26662.5009612374,20243.4274748445,33434.1417571441
4,3,32295,27704.0437517828,21075.6140110153,34525.0145754277
4,4,32390,28578.6769374508,22003.7589485811,35458.2296790117
4,5,29877,29537.39351786,22736.9699332889,36326.0902014401
4,6,31393,30178.6308478614,23252.499375985,37248.8553622258
4,7,30769,30721.6156147725,23800.7844044163,37729.9040884081
4,8,31215,31105.3736265326,24196.5853556665,38142.7121649378
4,9,35936,31442.558303472,24664.7496054333,38475.5285367921
4,10,34414,31608.37532267,24766.4840464464,38528.5647248673
4,11,29102,31560.9390790386,24967.8786494458,38687.9054930627
