month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,1.86959000530617,-0,6476.02516172975
2,29,8,-26.3346087029052,-0,6323.05024507584
3,1,7,39.7618877453736,-0,6436.36192093463
3,2,23,158.225556859368,-0,6633.49570826637
3,3,20,159.302614851647,-0,6488.31359956886
3,4,33,249.980415293515,-0,6683.13378527095
3,5,77,419.643191434211,-0,6848.45108748721
3,6,53,529.760735541531,-0,6804.35163757964
3,7,166,702.986108669745,-0,7075.81876712273
3,8,116,973.558225339411,-0,7308.14860118887
3,9,75,1153.44354506032,-0,7666.34426887057
3,10,188,1394.36209862544,-0,7838.81407965379
3,11,368,1872.70165555599,-0,8328.2868152699
3,12,440,2238.62165689138,-0,8767.17038108348
3,13,633,2647.97054123313,-0,9348.40722526677
3,14,765,3233.4719404997,-0,9818.72707712245
3,15,244,3986.52623378825,-0,10642.1647217195
3,16,1458,4654.77911962449,-0,11340.7459285924
3,17,1842,5558.09419583833,-0,12405.0850743274
3,18,2661,6426.38883972841,35.5715192949729,12996.6315857273
3,19,4495,7526.54473177865,1008.16354655216,13950.9616838881
3,20,6374,8653.54564108115,2111.77101772833,15332.1919995962
3,21,6009,9851.60912928334,3357.28025235491,16726.8475648996
3,22,8826,11137.5172204402,4426.31111658892,17654.6412355948
3,23,11238,12487.0378185466,5561.2364212281,19034.0594010666
3,24,10619,13959.6941600743,7313.32155516655,20646.3339245322
3,25,12082,15274.0322712118,8712.66367878351,22094.1908462686
3,26,17856,17032.6711423176,10386.10330535,23707.0811487162
3,27,18690,18451.1330936709,11873.2729054283,25033.9065975077
3,28,19630,19956.4010939746,13445.5561453023,26802.4138654331
3,29,18899,21389.5281492354,14793.0096609668,28049.4810945847
3,30,22075,22962.6655915976,16426.1287546503,29583.6721706659
3,31,26314,24335.5601816041,17631.1203744887,31191.6250594094
4,1,32259,25772.0606407615,18921.7587484992,32512.3276771112
4,2,32232,26760.3887215589,20551.1085874992,33478.9108687979
4,3,32295,27959.110993263,21229.6388127904,34814.9987638315
4,4,32390,28814.0244751913,22322.337948803,35880.984679318
4,5,29877,29713.4299164027,23102.7550484818,36636.169891677
4,6,31393,30337.9571177216,23578.8013380694,37749.1274544868
4,7,30769,30937.9011294073,24326.8777872749,38275.4636983721
4,8,31215,31412.4497970738,24675.356984146,38715.7807760478
4,9,35936,31622.8050522637,24857.7791933473,39105.1916812088
4,10,34414,31810.7127696168,25109.3088919605,39102.382340235
4,11,29102,31876.2129719505,25410.3411946862,39062.596218721
4,12,27257,31872.9233370199,25233.7851267237,38903.4157098939
4,13,26940,31636.5812364851,25092.2753182446,38689.9416919226
4,14,28825,31520.9910272727,24781.5389416773,38322.1303404935
4,15,25406,31285.5127121029,24649.416094868,37906.7428307672
4,16,30015,31023.2890045022,24107.9249468521,37555.7045127826
4,17,33030,30555.159499872,23603.0761792868,37323.0166331817
4,18,27932,30268.4691165977,23231.4680457935,36882.5626700765
4,19,26096,29829.9539585869,22766.3323796676,36289.8288633904
4,20,29828,29456.2056465378,22225.0125620175,35832.0648723315
4,21,25917,28864.3186254086,21376.0875528795,35647.3548105092
4,22,28859,28331.6969473818,20917.6706339358,35234.9547818859
4,23,33570,27801.5274009566,20077.9257900186,34864.2266298668
4,24,32327,27193.2037217894,19425.0823675815,34282.6313670524
4,25,30396,26740.2147774946,18942.1821005573,33861.2276241776
4,26,26501,26113.082929771,18409.589142212,33381.0339585085
4,27,23703,25517.7932883992,17962.8521786698,32936.9475606552
