month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,15.8956516427557,-0,6590.29441623312
2,29,8,90.8618996782007,-0,6875.34511277343
3,1,7,67.1046888386924,-0,7047.53354341948
3,2,23,194.715975507018,-0,7040.97241611724
3,3,20,234.433044864475,-0,7141.27581449098
3,4,33,426.909371957596,-0,7167.61778421629
3,5,77,518.462503016812,-0,7387.85826406205
3,6,53,635.619400714727,-0,7303.8948121532
3,7,166,1024.22375600903,-0,7684.14672528861
3,8,116,1130.3179609349,-0,7931.67378370095
3,9,75,1416.81308090605,-0,8175.78032803713
3,10,188,1890.16948914302,-0,8798.02854029675
3,11,368,2296.82815156968,-0,9240.41908710087
3,12,440,2813.00072657191,-0,9675.97158236489
3,13,633,3375.09358343285,-0,10518.7302359441
3,14,765,3956.9616075217,-0,10831.4473892198
3,15,244,4692.17992724911,-0,11571.579492795
3,16,1458,5452.6863863564,-0,12613.4102314945
3,17,1842,6343.73886392335,-0,13477.1435889658
3,18,2661,7421.05002863004,360.083541222446,14250.1636264637
3,19,4495,8311.83104348726,1496.99804609511,15210.080065356
3,20,6374,9359.71618431396,2379.59070356725,16593.8062281218
3,21,6009,10513.9348028848,3482.76076083768,17741.9817953894
3,22,8826,11831.3508445347,4926.42184873651,18969.7731192006
3,23,11238,13074.6861130155,6047.4811280564,20116.2006278932
3,24,10619,14364.5933730034,7208.49746716397,21426.6303240785
3,25,12082,15777.254955315,8667.59128838402,22927.4705221965
3,26,17856,17236.1961478589,10334.0583179594,24331.878034892
3,27,18690,18506.6077063089,11523.57012747,25610.2312583205
3,28,19630,20096.4038581119,12891.9302556428,27127.4321619324
3,29,18899,21439.5445115882,14485.356591359,28465.6906547656
3,30,22075,22831.2398713582,15799.3677193353,30029.6697994177
3,31,26314,24176.3634904115,17051.9455256553,31278.8710617226
4,1,32259,25430.9333645613,18466.0662547951,32415.7129789945
4,2,32232,26649.1336205222,19362.8472017672,33652.2630326509
4,3,32295,27661.7734314857,20782.2275583473,34797.25674547
4,4,32390,28536.1197646564,21340.9218585115,35958.7320080839
4,5,29877,29569.7818270314,22211.8777234107,37076.693769093
4,6,31393,30223.246474472,22948.1275460307,37329.077365308
4,7,30769,30781.5411967419,23109.3006708318,37962.1296504384
4,8,31215,31126.1752579481,23824.7041099898,38687.3919098
4,9,35936,31390.4325815876,23918.8076370583,38890.0018250211
4,10,34414,31663.1176411644,24211.7879729516,38912.1123750689
4,11,29102,31719.234002283,24433.4464597523,38596.6201518294
4,12,27257,31553.2101047915,24388.2599962537,38732.658095324
4,13,26940,31498.3384411713,24236.9467523386,38587.6762273861
4,14,28825,31197.1718123805,24001.459854818,38557.6019537572
4,15,25406,30930.2619562056,23906.6784485619,38154.3013692161
4,16,30015,30569.6345448387,23732.7458097129,37583.4999889893
4,17,33030,29994.9640883271,23003.078572697,37039.1088287138
4,18,27932,29717.4750451456,22476.6911175283,36877.7278552508
4,19,26096,29149.5917270852,22189.3347445319,36300.8332003291
