month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,-53.973871744418,-0,6506.29684721342
2,29,8,-2.03794139294844,-0,6040.44822602096
3,1,7,103.385372709871,-0,6281.33894399154
3,2,23,116.177735780695,-0,6483.63550268696
3,3,20,229.052978683754,-0,6338.9290093907
3,4,33,314.22384987953,-0,6511.4772561962
3,5,77,431.523246445641,-0,6652.86435536105
3,6,53,571.186538138134,-0,6819.19420846267
3,7,166,714.116130080048,-0,7271.22423374797
3,8,116,914.916692790047,-0,7099.70900227048
3,9,75,1248.02070409473,-0,7573.48899767252
3,10,188,1588.80525366079,-0,7825.70252912138
3,11,368,1895.43713368833,-0,7992.03348131094
3,12,440,2417.98914338312,-0,8698.24563978767
3,13,633,2897.33124285859,-0,9113.64149550737
3,14,765,3495.80149213281,-0,9929.57519421865
3,15,244,4118.83036205025,-0,10502.4794922217
3,16,1458,4879.77558240585,-0,11282.3092604627
3,17,1842,5751.71605753788,-0,12024.2248396464
3,18,2661,6736.44709452142,344.587192349356,13056.2444936602
3,19,4495,7693.24362908087,1187.52891672804,14094.519068759
3,20,6374,8891.58482241689,2495.39781074133,15001.9158111218
3,21,6009,10015.5693115508,3739.86753303917,16380.4537550421
3,22,8826,11185.4885789219,5042.67980410819,17723.8352760221
3,23,11238,12592.4318368117,6175.53301129935,18971.6405237304
3,24,10619,13997.0926268035,7576.35035099416,20362.131351311
3,25,12082,15508.7468732099,9126.09454401607,21899.953962304
3,26,17856,16984.4394925941,10543.9610170748,23207.6749586136
3,27,18690,18550.0831135628,12004.5659162651,24886.340921544
3,28,19630,19858.8283883256,13443.3384727184,26261.2265595683
3,29,18899,21531.0831011252,15192.2477039618,27803.8413211589
3,30,22075,22838.4650116937,16361.3396323199,29256.8079840817
3,31,26314,24252.8663713859,17785.6392329186,30557.2315371713
4,1,32259,25538.5741510845,19068.0669020761,32042.9283464619
4,2,32232,26673.3085305134,20408.1107959793,33278.6309569677
4,3,32295,27711.9267225836,21474.0242680403,34203.7939991691
4,4,32390,28690.34574342,22490.1073467122,35249.5709474027
4,5,29877,29517.3007095379,22955.8485652016,36241.4475560594
4,6,31393,30169.30088628,23796.2473985299,36928.5521785481
4,7,30769,30668.4210314718,24320.9566025096,37647.4955909402
4,8,31215,31048.0087375964,24650.6762389165,37771.8330297246
4,9,35936,31301.7476794442,24956.411882467,38366.0310125512
4,10,34414,31570.1862280707,25263.2782608645,38254.3186545988
4,11,29102,31624.1332046721,25283.1641269881,38587.5701139773
4,12,27257,31588.0570495723,25244.1122836893,38494.3038107033
4,13,26940,31332.033165365,24919.9586948241,38280.0932481816
4,14,28825,31316.026916094,25110.3174501817,37856.8355373518
4,15,25406,30975.6456250176,24695.4318447795,37351.0818876397
4,16,30015,30706.1982351535,24180.4060306116,37044.0861068167
4,17,33030,30356.7516060027,23943.9186012347,36676.1141097803
4,18,27932,30058.9235852462,23287.9132990099,36511.2115593335
4,19,26096,29674.6284397734,22939.428893623,35940.999008997
4,20,29828,29079.5004382596,22261.4298182691,35651.9742951567
4,21,25917,28860.421316336,21983.9633624653,35306.9561282996
4,22,28859,28427.9520610866,21313.80880824,34993.3105177309
4,23,33570,28055.7076098518,20941.7708148029,34630.1861892212
4,24,32327,27674.3546534122,20253.9862056539,34371.5617138955
4,25,30396,27231.1970024868,19658.5361838004,34057.5788979559
4,26,26501,27040.1173662488,19114.3189003411,33860.8209405454
4,27,23703,26532.9975557807,18401.7036560536,33516.5859140327
4,28,24577,26244.4956891901,17664.9940758815,33103.1827963413
4,29,26438,25813.579937421,17159.8529285183,33049.5383732727
4,30,29220,25370.4395864886,16463.038889799,32898.2725609966
5,1,34926,25018.5375500963,15868.4067105161,32231.5555476091
5,2,27350,24690.7817061821,14688.1106238662,32455.0054543047
5,3,24297,23999.1444596778,14050.8308521163,31734.9157171746
5,4,24085,23647.0197084897,12750.9801849663,31697.5619993265
5,5,24531,23080.1086372691,11898.2531311417,31039.759838433
5,6,24560,22324.0587456395,10784.4348299066,30690.04698359
5,7,27411,21736.6076791795,9850.87102364188,30188.6234980515
5,8,26839,21161.2541806516,9169.91985719756,30004.1075281781
5,9,25136,20440.6083603514,7692.85679077043,29249.2519656162
5,10,18867,19551.5277238004,7078.70719712101,29120.9755208786
5,11,19271,18876.1130347841,6030.23951765806,28499.8146679939
5,12,22948,17891.0875130863,5190.01694383641,28098.9516365445
5,13,20408,17143.4005168736,4321.61767121567,27685.9384716764
5,14,26818,16288.3669534231,3452.41468082291,27280.2920989334
5,15,24747,15540.041157798,2687.09141190369,26998.5625233269
5,16,24159,14837.6299279624,2159.19309428868,26786.1463614328
5,17,18363,14321.4921810316,1282.20728036233,26559.5713261687
5,18,22390,13505.6197136378,991.576289752542,26562.693785425
5,19,21007,13097.6150655093,253.895830431913,26388.1793556526
5,20,22697,12493.2325299705,-0,26248.200757697
5,21,25766,12185.1782063684,-0,25951.3266861153
5,22,23657,11855.148202853,-0,25925.1777467704
5,23,21111,11736.338683073,-0,25756.1443926396
5,24,20067,11757.5738094691,-0,25646.9002697173
5,25,18673,11670.2904747979,-0,25534.4585446633
5,26,19650,11704.3248629525,-0,25334.1100867003
5,27,18549,11546.0618585213,-0,24975.6474002639
5,28,22322,11575.9195825068,-0,24591.9773465066
5,29,24473,11856.7487198395,-0,24621.4923168461
5,30,23633,11589.3980251219,-0,24375.9943967409
5,31,18987,11583.2552927115,-0,23990.462496852
6,1,17436,11601.7722133225,-0,23589.3060105438
6,2,21502,11363.7644942545,-0,23747.6927584875
6,3,19855,11129.802211133,-0,23447.0969141815
6,4,21639,10883.8017897816,-0,23239.4548978057
6,5,25400,10367.2676212502,-0,23089.7160651836
6,6,21160,10219.7592531096,-0,22814.40961771
6,7,17916,9642.04982214998,-0,23018.3454662017
6,8,17637,9302.95879108529,-0,23096.5973021545
6,9,18384,8642.19463530602,-0,22866.0718223413
6,10,21110,8111.43327087622,-0,22674.6992740111
