month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,-58.809561954883,-0,6371.46510982994
2,29,8,97.0044748751051,-0,6509.53020050229
3,1,7,94.9257012336888,-0,6542.98818770752
3,2,23,156.3229597402,-0,6527.0012700535
3,3,20,145.669413437155,-0,6541.19153931156
3,4,33,379.065278850661,-0,6774.91115859789
3,5,77,359.442734174959,-0,6757.06110768045
3,6,53,550.526527865796,-0,6943.88335661445
3,7,166,791.726735662501,-0,7336.48005060713
3,8,116,1000.55621876473,-0,7360.26238718028
3,9,75,1223.93208909335,-0,7703.95215550166
3,10,188,1688.8061597023,-0,8128.64881625165
3,11,368,2084.69378082287,-0,8565.51510818371
3,12,440,2514.33564518143,-0,8939.84667743057
3,13,633,3035.02262312665,-0,9695.00927908269
3,14,765,3616.81827429615,-0,10249.2589478763
3,15,244,4327.27769670052,-0,10979.1401822318
3,16,1458,5078.01330810556,-0,11719.4792782749
3,17,1842,6009.56850632165,-0,12594.8463303703
3,18,2661,6884.78792424476,357.875850553808,13408.6469248629
3,19,4495,7901.1105484947,1242.92366752515,14606.3454414147
3,20,6374,8975.21751088034,2471.27296528549,15710.5953180338
3,21,6009,10175.2356330266,3573.50346121004,17043.0784041581
3,22,8826,11477.8764783502,4922.11875544791,18256.1030750634
3,23,11238,12818.7689529658,6205.49194460103,19535.4641412116
3,24,10619,14119.4293468221,7611.95142106021,20850.8113802349
3,25,12082,15549.9151765831,8973.96095548904,22087.764914374
3,26,17856,17084.9377792285,10424.346637413,23796.319060869
3,27,18690,18623.2135218872,11990.352028141,25363.0329420724
3,28,19630,20011.6107924734,13431.0817341438,26586.9176366597
3,29,18899,21431.3664099262,14715.2854490799,28171.2458673227
3,30,22075,22911.7269398964,16314.4554525545,29603.7059354744
3,31,26314,24343.0782503512,17820.5298487008,30879.4523511611
4,1,32259,25620.7522554948,18970.2178186565,32179.9610993698
4,2,32232,26651.3558475469,19845.9889358984,33459.3037237972
4,3,32295,27669.0583156198,20989.2714633761,34333.6889111698
4,4,32390,28600.154945126,22133.3410981369,35586.8134045591
4,5,29877,29502.666037883,22744.6042418981,36425.235030106
4,6,31393,30144.5821872174,23432.5598195577,37054.354351202
4,7,30769,30651.7519441579,23856.3871808566,37763.1157512811
4,8,31215,31131.8642257927,24269.729995888,38167.3420835801
4,9,35936,31332.9831474562,24502.8191978625,38258.0299927785
4,10,34414,31484.5198611459,24957.1539175179,38580.6936821546
4,11,29102,31597.9291639235,24966.6337097951,38454.1486945812
4,12,27257,31561.3882020779,24812.7185608386,38587.9004733735
4,13,26940,31368.4492052622,24678.1287181905,38282.8350575646
4,14,28825,31238.4995562893,24566.8553561772,38161.0632775407
4,15,25406,30840.4292777989,24078.8398905955,37782.385421006
4,16,30015,30645.0596906021,23690.6601950434,37122.0164443878
4,17,33030,30261.6684599817,23342.5520793372,36970.7072839206
4,18,27932,29925.512352044,23029.2924270593,36464.4717050319
4,19,26096,29510.655083564,22577.670422858,35995.8260636028
4,20,29828,29071.9348834382,22218.0495053381,35518.7089193206
4,21,25917,28522.815028503,21466.0378682069,35412.6929212113
4,22,28859,28206.2336338859,20931.0523246906,35090.3931445288
4,23,33570,27781.3337288049,20356.9498117132,34488.555849718
4,24,32327,27330.1192828496,19844.0332575894,34195.6086866256
4,25,30396,26819.4061177969,19402.2602718218,33715.1356934734
4,26,26501,26391.4675995357,18573.6278870966,33366.2642336269
4,27,23703,25922.9730453547,18044.2132600776,33053.5360121562
4,28,24577,25409.5043103718,17369.000669368,32938.9337662989
4,29,26438,24846.084457561,16455.7026737472,32623.0041522814
4,30,29220,24262.9379067545,15750.8505131912,32359.4291957264
5,1,34926,23819.3024054005,14864.4155825901,32057.783669131
5,2,27350,22988.243593045,13945.8007762689,31761.3618287468
5,3,24297,22373.253617087,13277.2376933825,31312.7016657242
5,4,24085,21719.5039324262,11767.4592853424,31005.5320411382
5,5,24531,20820.6009948971,11066.549314618,30457.3807914078
5,6,24560,19977.8124405357,9939.50964930662,30070.3159283427
5,7,27411,19050.1926452416,8925.0159208112,29928.9396560653
5,8,26839,18119.6494120949,8134.03590576654,29218.4987268427
5,9,25136,17151.3785216512,6930.44832123905,28846.4013530339
5,10,18867,16232.3605817546,6055.99441504393,28501.8229614
5,11,19271,15204.4173890757,5296.72815939409,28013.3679570666
5,12,22948,14301.664637837,4381.29573349174,27773.3037116246
5,13,20408,13461.7544063639,3580.92851592556,27103.4142705997
5,14,26818,12679.8512481707,2791.59888467003,26970.9845398754
5,15,24747,12006.5136055112,1901.33188121778,26268.6804465787
5,16,24159,11122.7054954754,1273.99834932982,26416.3650979629
5,17,18363,10537.0189022952,423.551761501539,26197.1066764352
5,18,22390,9870.00453437833,456.021185300986,26066.7445489496
5,19,21007,9308.50121462479,-0,25702.4139350186
5,20,22697,8854.76352377909,-0,25513.2456900716
5,21,25766,8377.93170601543,-0,25619.2573635399
5,22,23657,8008.11655491292,-0,25356.0585269168
5,23,21111,7485.40276616953,-0,25302.6198854674
5,24,20067,7132.81940860264,-0,25169.1754819678
5,25,18673,6946.0959033596,-0,24799.8980006561
5,26,19650,6713.1776838432,-0,24820.823004095
5,27,18549,6652.4923247532,-0,24714.1807225597
5,28,22322,6522.86229936616,-0,24256.0190174321
5,29,24473,6221.9146276256,-0,24104.4834692725
5,30,23633,6039.31707409144,-0,23777.9655757559
5,31,18987,5843.37880064579,-0,23368.9207973074
6,1,17436,5868.79283674966,-0,23197.3072079329
6,2,21502,5645.87496146502,-0,22874.2808808805
6,3,19855,5405.84035954986,-0,22506.7372296322
6,4,21639,5342.57530055534,-0,22603.9887306774
6,5,25400,5457.88509545869,-0,22672.5947735192
6,6,21160,5097.967725338,-0,22588.2455131605
6,7,17916,4941.6814902963,-0,22245.0025596219
6,8,17637,4917.98528908705,-0,22419.0273934462
6,9,18384,4705.18233236774,-0,22526.274295648
6,10,21110,4589.2553369592,-0,22263.599282874
