month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,62.2576024156106,-0,4930.15173368579
2,29,8,31.727199487458,-0,5069.16015854509
3,1,7,59.0283009050078,-0,5047.57034465206
3,2,23,87.8337152673913,-0,5137.70209007994
3,3,20,93.6617795833294,-0,5080.82380498178
3,4,33,173.219148404697,-0,5152.6603103657
3,5,77,207.982156797425,-0,5185.55156615179
3,6,53,235.573490162515,-0,5300.76454393123
3,7,166,409.025412650083,-0,5249.33285622976
3,8,116,498.044686758183,-0,5407.53143490217
3,9,75,697.267733888169,-0,5681.62988127695
3,10,188,926.450416622763,-0,6090.0812753588
3,11,368,1087.84728676594,-0,6157.37676069878
3,12,440,1433.20457207195,-0,6485.64026044921
3,13,633,1807.08004148518,-0,6845.23584223823
3,14,765,2310.60490822469,-0,7503.4529031348
3,15,244,2774.87974437853,-0,8047.53256966614
3,16,1458,3396.97106185789,-0,8657.36364594528
3,17,1842,4140.84892797989,-0,9325.6807685753
3,18,2661,5022.07941999241,-0,10432.2321788119
3,19,4495,5929.35308665597,594.875797416796,11355.9612844694
3,20,6374,6956.20969716122,1873.91652431947,12417.1525850817
3,21,6009,8248.56489998493,3046.37435335401,13697.9406772276
3,22,8826,9600.75787950804,4295.14053127182,14785.5988555646
3,23,11238,11042.6752587301,5923.11180898015,16482.6088404627
3,24,10619,12630.8852782211,7327.88309407205,18046.7820219827
3,25,12082,14412.6189604168,9279.23676195728,19936.2039983026
3,26,17856,16235.3369012097,11189.3666619373,21510.2093778376
3,27,18690,18104.2257938973,13022.2677110994,23320.4818783359
3,28,19630,20004.810074386,14889.8340684521,25087.7392096918
3,29,18899,21895.3111698352,16609.6062643471,27016.1429545994
3,30,22075,23716.9895490959,18372.3884221198,28949.6939854386
3,31,26314,25517.0628446698,19995.2135706024,30610.6979334914
4,1,32259,27160.9400345741,21623.5652335675,32222.4919726232
4,2,32232,28471.917544875,23003.6901719229,33781.9848552224
4,3,32295,29674.5141385545,24203.8982877645,35003.5722736838
4,4,32390,30647.1813189223,25053.4279779613,35872.6701628725
4,5,29877,31245.4114001224,25814.8053677136,36544.7901878918
4,6,31393,31692.0582308494,26222.1442269951,36868.4189749049
4,7,30769,31913.6091970231,26616.0556157556,37051.3426347604
4,8,31215,31828.7937895236,26814.0821102925,37026.8988068231
4,9,35936,31624.7509390282,26500.3863522134,36759.1456772126
4,10,34414,31310.1024925277,26218.7660239076,36216.9371002845
4,11,29102,30794.5317576663,25775.4006540061,35960.762393574
4,12,27257,30323.9953237156,25175.6929571577,35443.2467737685
4,13,26940,29785.0803199943,24703.8955020085,35063.7553348026
4,14,28825,29297.5113669601,24259.9432697969,34510.5158691877
4,15,25406,28946.8428389929,23978.3768674929,34345.0973165584
4,16,30015,28677.9560301178,23655.3886436696,33822.1013215433
4,17,33030,28470.7203415818,23598.0731529464,33607.9552655955
4,18,27932,28562.152390642,23486.659534895,33659.5362885743
4,19,26096,28546.1926496709,23643.4451621605,33585.873170217
4,20,29828,28805.0683288593,23667.0073947431,33647.6287372877
4,21,25917,28978.7899004095,23958.9469066112,34130.5300867038
4,22,28859,29189.8896753647,24001.5769014976,34272.4005799912
4,23,33570,29434.4636634575,24182.7113758831,34430.8037293366
4,24,32327,29552.9590916486,24242.7814116363,34597.0694349437
4,25,30396,29650.7229007337,24143.4374361737,34730.3341906854
4,26,26501,29662.870750642,24257.9687597336,34786.3624695318
