month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,-19.8056347517084,-0,5968.03135176197
2,29,8,51.0605830657048,-0,5970.35280349821
3,1,7,123.247722482324,-0,6150.86963620473
3,2,23,112.180005566325,-0,6028.56955688263
3,3,20,182.577729279257,-0,6219.73470456742
3,4,33,311.447109562591,-0,6312.20725564868
3,5,77,434.49016766692,-0,6450.85171252912
3,6,53,633.620102247196,-0,6615.94000091583
3,7,166,870.192507294009,-0,6876.72439580665
3,8,116,1095.89988072137,-0,6969.96492851079
3,9,75,1334.14679112088,-0,7368.79810409457
3,10,188,1712.79286852411,-0,7663.09122280427
3,11,368,2066.19269859135,-0,7853.60414631179
3,12,440,2643.45227675772,-0,8522.5337220206
3,13,633,3203.80697589914,-0,9081.37670306762
3,14,765,3784.07663003295,-0,9885.77435930489
3,15,244,4466.16971107803,-0,10491.7542686415
3,16,1458,5274.48093510365,-0,11358.9846747528
3,17,1842,6088.50557603448,115.3224475454,12255.6887470135
3,18,2661,7053.37863594299,1070.37925014745,12819.4702934458
3,19,4495,8144.57373652093,1965.1434463036,14193.6385311286
3,20,6374,9277.75901487378,3399.84905592763,15119.4148135255
3,21,6009,10316.8005367673,4433.91206485493,16308.4696744535
3,22,8826,11606.6395778556,5762.26180340458,17736.0641767157
3,23,11238,12988.341062317,7106.77829884914,18974.5282164202
3,24,10619,14289.9775836409,8283.74772223714,20290.8738294389
3,25,12082,15692.1940000997,9778.17657231106,21812.5247482466
3,26,17856,17115.9657943163,11070.1171589394,22929.9098744157
3,27,18690,18654.9220602729,12573.8340501715,24638.0359301335
3,28,19630,19951.7952814278,13940.1830280801,25860.3834925347
3,29,18899,21427.0499625491,15493.8022570924,27433.3610104041
3,30,22075,22736.2316638928,16719.8230919368,28544.0313959668
3,31,26314,24133.8257248803,17961.6012016545,30122.3182331422
4,1,32259,25315.7899921331,19305.3348827785,31343.4188475444
4,2,32232,26348.3928377746,20384.663581204,32276.2401982057
4,3,32295,27333.5857293745,21326.9040139437,33204.056047799
4,4,32390,28314.5073306914,22282.1412335842,34275.7461207215
4,5,29877,29092.7169286413,23069.2606023278,35198.2817241841
4,6,31393,29803.1623177035,23806.6091635974,35847.8447786965
4,7,30769,30267.0798867342,24172.7923150137,36351.1728491286
4,8,31215,30628.7677098227,24512.9520515032,36715.6044601617
4,9,35936,30885.107933394,24820.7228691524,36915.2032349237
4,10,34414,31050.4765749536,25243.8302406232,36918.3186714808
4,11,29102,31067.1427630699,24991.2292748791,37325.2413062823
4,12,27257,30917.8470436733,24916.5394276288,37039.1811834663
4,13,26940,30864.7297648494,24602.1369133955,36793.7246514637
4,14,28825,30648.6144053179,24752.7824489567,36597.0039255609
4,15,25406,30418.0571366965,24386.0571159665,36385.2226561897
4,16,30015,30058.9929677004,23947.73381137,35896.6408572906
4,17,33030,29771.0284420135,23666.075457631,35803.6600766669
4,18,27932,29518.2106507032,23425.5865586853,35720.1926073128
4,19,26096,29251.3725669291,23034.953411399,35376.4659996215
4,20,29828,28924.2626354866,22730.5514118176,35029.4662307767
4,21,25917,28720.9186338597,22477.141562596,34768.9515146349
4,22,28859,28488.3831425351,22294.5574460438,34542.8103854002
4,23,33570,28402.3218116444,22097.0729210192,34494.5617662539
4,24,32327,28180.8568235194,21984.6260117729,34254.8852160458
4,25,30396,28022.4640793782,21830.4182591911,34283.2146613637
4,26,26501,27944.8516250774,21608.2965365047,34297.0611383696
4,27,23703,27833.2932791328,21468.8250561011,33917.9064772952
4,28,24577,27642.5800665827,21218.2686642584,33675.6275427332
4,29,26438,27510.7164906631,20959.0899240351,33721.9793972147
4,30,29220,27367.2733516572,20555.006668318,33752.459269297
5,1,34926,26962.1506255162,20084.0341820137,33301.8589480381
5,2,27350,26662.1826524247,19806.8369975385,33095.9959137907
5,3,24297,26150.0156776099,19006.1197919219,32572.116076796
5,4,24085,25867.4073994664,18201.855735363,32138.6083119059
5,5,24531,25103.4056011485,17874.3141632732,31391.8522387074
5,6,24560,24539.4907206122,16721.3326604786,30967.9504433886
5,7,27411,23839.2529370022,15968.4261440529,30305.1397433697
5,8,26839,23033.6354206257,15025.1113846611,29526.1638014946
5,9,25136,22297.5195080782,14139.4185273483,28676.3510523663
5,10,18867,21320.3989392983,13141.2366251492,27857.0816204309
5,11,19271,20536.6699517798,11906.0177966114,26860.8804570875
5,12,22948,19687.6041512384,11063.4259488878,26213.9122946679
5,13,20408,18813.1498400547,10335.9838260077,25223.4623003555
5,14,26818,17990.4160819062,9473.79522721793,24313.7003849715
5,15,24747,17271.0505430862,8685.54846606014,23815.2239472607
5,16,24159,16482.6516001613,7774.77137246103,22998.8902206531
5,17,18363,15915.6870221188,7398.12884938234,22276.3900744132
5,18,22390,15271.6509053904,6602.78932760222,21743.3906998007
5,19,21007,14803.0388210611,6152.44546856377,21152.7028621654
5,20,22697,14233.6739004848,5780.10705402676,20840.4632593257
5,21,25766,13890.1473903105,5295.01700857706,20327.9813605047
5,22,23657,13723.2127339448,5126.5996778252,20188.3109140232
5,23,21111,13633.6651134402,4722.79042392635,20099.0740232421
5,24,20067,13513.2417393845,4202.79842908152,19986.3638294078
5,25,18673,13532.7716328115,4536.5435880389,20054.6050583457
5,26,19650,13481.1449690216,4387.22990010678,19727.2285590413
5,27,18549,13625.202485479,4414.19802542452,20042.8088374923
5,28,22322,13677.8573184756,4351.09518053878,20037.876955236
5,29,24473,13717.8238526557,4589.46707459741,20539.3155436138
5,30,23633,13530.3480706254,4714.01052338399,20177.400520183
5,31,18987,13507.8830677912,4581.10436209157,19927.3460251568
6,1,17436,13478.7819597522,4650.88050558111,20021.4957686139
6,2,21502,13371.1120111359,4727.18318305374,19901.5895175594
6,3,19855,13102.5588129431,4434.95423499696,19466.4813155588
6,4,21639,12770.4869212047,4660.75001088103,19210.5647256157
6,5,25400,12367.9035097989,4128.23746059955,18769.30262476
6,6,21160,12018.4275600971,3451.15102575022,18260.6477309783
6,7,17916,11473.476276548,3445.77173433454,18124.8760762468
6,8,17637,11052.0894213924,2954.44368959595,17456.9222520473
6,9,18384,10385.4632743937,2645.81078757942,16722.8800068098
6,10,21110,9797.77547445079,2239.27694796821,15973.4442061723
