month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,39.8871672530311,-0,7303.4039337706
2,29,8,1.09155830321832,-0,7304.57049625781
3,1,7,405.307562879865,-0,7615.00236259475
3,2,23,639.765728177738,-0,7781.10948573635
3,3,20,1000.36638123747,-0,8298.17040903612
3,4,33,1475.43736911641,-0,8716.50114443514
3,5,77,2190.45695294794,-0,9714.41087862026
3,6,53,2817.913499932,-0,10171.8715239035
3,7,166,3836.48409624085,-0,11478.801339771
3,8,116,4850.08967194836,-0,12449.2089854919
3,9,75,5972.12570057613,-0,13758.069222066
3,10,188,7106.22965375384,-0,15191.1420204745
3,11,368,8541.45171914652,1114.7566198272,16590.5368114918
3,12,440,9911.70968880119,1965.73843062904,17945.661308429
3,13,633,11302.8065398593,3185.88657282709,19549.4727563243
3,14,765,12669.7241914596,4789.47317287362,20906.8534235457
3,15,244,13994.9837982731,6051.76669063353,22684.7075535975
3,16,1458,15355.3455827137,7032.54319300075,24296.739290449
3,17,1842,16547.2096031828,8281.11752003741,25894.0322049968
3,18,2661,17783.6651546688,9448.8857487855,27298.6388302193
3,19,4495,18843.3129940708,10746.4674368597,28405.1005108813
3,20,6374,19947.7455080286,11674.9311464489,30127.7455507136
3,21,6009,20838.1529943511,12490.8253274623,31480.6094926202
3,22,8826,21916.5466791846,13790.4582686858,33373.3520195281
3,23,11238,22865.9021014794,14526.294322918,34532.3903217507
3,24,10619,23663.9632886693,15297.4720658357,35573.1474854546
3,25,12082,24439.4754689276,16399.3734830285,36321.3805239752
3,26,17856,25205.3618455114,17398.1731159184,37363.6960006754
3,27,18690,25952.153730367,17873.8633065674,38977.988269973
3,28,19630,26671.4206350288,18318.5258568359,38946.4013045108
3,29,18899,27270.8220646033,19204.428601844,39799.0739604572
3,30,22075,27992.4769935204,20103.7590759631,40187.4974431606
3,31,26314,28478.385357436,20615.3942780929,40882.726812934
4,1,32259,29071.553045216,21326.6424025795,41725.5873934563
4,2,32232,29524.3767267227,21691.7902520526,41318.37442604
4,3,32295,30034.1760200422,22342.5574936461,41334.1726395132
4,4,32390,30480.6873083977,22763.1493583896,42187.2583573768
4,5,29877,31010.9082142138,23082.3500095343,43000.0181666147
4,6,31393,31342.0400787907,23623.4310644628,42490.7176891213
4,7,30769,31634.237107872,24103.818005198,41939.4926756537
4,8,31215,31928.4002899013,24296.2427157699,42650.7414284854
4,9,35936,32278.1519496984,24571.3630873842,42577.3577671348
4,10,34414,32392.7344522235,24582.3164314464,42837.2000737194
4,11,29102,32547.4442050852,24933.4725071395,42358.8436468085
4,12,27257,32650.3883621737,25009.5772520716,42205.9462223595
4,13,26940,32733.0878297744,25216.8488517002,42839.1842500802
4,14,28825,32751.7569461391,25110.7701046472,42013.3829724016
4,15,25406,32750.0797684946,25350.1684427436,42498.1468721615
4,16,30015,32719.4041295364,25141.1202914742,42079.6294793815
4,17,33030,32566.2110653205,25076.2770623426,41459.167566699
4,18,27932,32468.9789646864,25109.7317000518,41641.2229775823
4,19,26096,32409.4113350668,24854.2944319372,41161.7402942479
4,20,29828,31979.5012656921,24344.394685114,40596.7957592242
4,21,25917,31742.8150502847,24287.0733017427,40691.4200281596
4,22,28859,31411.6326157811,24093.4776580329,40058.2380851752
4,23,33570,31133.2072147462,23454.4047435877,39694.0269787954
4,24,32327,30837.821580861,23204.4809053242,39576.3189266666
4,25,30396,30355.0853296409,23020.8164024067,38935.7323898322
4,26,26501,29962.2398109143,22372.8230105959,38348.2536174118
4,27,23703,29290.1999571209,21869.6932037689,37709.2056864793
4,28,24577,28945.3540347856,21392.6476808596,37267.5424071623
4,29,26438,28398.2020726945,20793.7578168046,36700.5965883666
4,30,29220,27731.4644488205,20027.4943960396,35928.4172870241
5,1,34926,27192.3522455531,19565.896040766,35555.9374697194
5,2,27350,26340.3527778568,18756.9114594433,34778.2576044273
5,3,24297,25881.8773485966,18308.7200219094,34082.5919920642
5,4,24085,25170.452777555,17586.3544003828,33458.0106511725
5,5,24531,24367.2046872067,17005.5338224263,32841.4179626407
5,6,24560,23824.8347770172,16152.3411090867,31836.545456151
5,7,27411,23155.5855018806,15160.7411497986,31521.0960008722
5,8,26839,22337.8591758701,14812.0405815521,30757.1915387551
5,9,25136,21699.0345747068,14209.8942993683,30111.351033597
5,10,18867,20915.1745208049,13199.0302335865,29220.812019605
5,11,19271,20232.6333619213,12700.9142891208,28754.5735280839
5,12,22948,19598.3264385181,11693.7848289238,27825.3414911351
5,13,20408,18953.3401268922,11115.5685878561,27431.3220785453
5,14,26818,18302.370106922,10267.7203329082,26311.6984439871
5,15,24747,17497.148455756,9571.54007466317,25816.3676414513
5,16,24159,16933.0021868874,9143.56480870716,25362.4313471504
5,17,18363,16178.9311249394,8247.41413652794,24439.0235733713
5,18,22390,15561.0648083104,7729.19297935274,23628.8129898972
5,19,21007,14896.6157657386,6997.69954646793,23116.9068327238
5,20,22697,14317.5902567255,6312.79515483302,22772.2362094167
5,21,25766,13578.4689219275,6026.85158948051,21974.7785243978
5,22,23657,13032.1081894507,4942.3593300944,21218.4831146112
5,23,21111,12428.7705828692,4701.90379329721,20787.9704978304
5,24,20067,11992.1961592646,4130.71545393578,20269.3933217687
5,25,18673,11380.8260083876,3492.06814039294,19494.1437131021
5,26,19650,10759.4532294344,2864.76085361864,19182.2865113014
5,27,18549,10395.8218098757,2619.38237496109,18729.1447873267
5,28,22322,9884.26821655309,1933.37668822819,18274.996147825
5,29,24473,9387.75873347904,1634.73923853866,17437.9099008011
5,30,23633,8994.32882959444,1426.2960048216,16810.9000564234
5,31,18987,8468.65722958121,660.693161446573,16459.7967313842
6,1,17436,8118.67231627244,537.816680659942,16218.4834497063
6,2,21502,7647.65779031864,75.6253945386575,15747.4438981415
6,3,19855,7248.05948263693,-0,15120.8024029571
6,4,21639,6910.8750259268,-0,14683.3578848082
6,5,25400,6579.51989841709,-0,14670.1414417164
6,6,21160,6228.68163707353,-0,14252.3440691336
6,7,17916,5935.86060452386,-0,13936.226903861
6,8,17637,5661.74156183634,-0,13302.875728883
6,9,18384,5329.96342278374,-0,13150.7024895307
6,10,21110,5011.75443696539,-0,12864.5101897377
