month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,-40.5659502949814,-0,6611.95110056615
2,29,8,40.4138912766733,-0,6794.58887226343
3,1,7,-24.0198075781406,-0,6829.9880858778
3,2,23,230.870962290485,-0,7015.00163560853
3,3,20,196.493926880207,-0,7092.33306526555
3,4,33,351.957425811315,-0,7087.69735574377
3,5,77,476.927466656708,-0,7402.91346380632
3,6,53,743.690762645586,-0,7616.91789686117
3,7,166,940.624534443942,-0,7655.00377479034
3,8,116,1122.6731630119,-0,7974.11920635895
3,9,75,1479.643688319,-0,8116.65609598729
3,10,188,1836.86123831457,-0,8635.41776022041
3,11,368,2300.86715295735,-0,9143.42535265278
3,12,440,2757.88014819198,-0,9632.58330066183
3,13,633,3325.86920043531,-0,10114.3022606854
3,14,765,4029.32470820567,-0,10684.7439936594
3,15,244,4702.6391677351,-0,11464.5467435201
3,16,1458,5466.09780629244,-0,12590.8084472079
3,17,1842,6242.89140010681,-0,13275.817025462
3,18,2661,7253.67365502362,374.044967775271,14277.6824184885
3,19,4495,8245.29329697533,1413.27281617261,15432.4044836132
3,20,6374,9353.86834877809,2425.66895044832,16318.7456262621
3,21,6009,10533.5673228649,3530.78890185557,17587.3827701016
3,22,8826,11745.6187507651,4503.26869468863,18738.4346907059
3,23,11238,13052.7128187452,5908.20599766687,20167.1346778561
3,24,10619,14456.2304400002,7285.30170615082,21363.8477321935
3,25,12082,15784.5084073786,8701.98352621259,22747.7121113842
3,26,17856,17239.2782761497,10193.6032949274,24052.4054135474
3,27,18690,18545.268154656,11587.8476297247,25842.5755635689
3,28,19630,20066.1282491927,12908.9452279415,27250.267567306
3,29,18899,21474.6842950829,14427.0739936229,28573.3141780175
3,30,22075,22749.0229778493,15587.9232019105,30080.8940062339
3,31,26314,24084.340494116,17164.2532511295,31165.3600530504
4,1,32259,25416.7045573277,18377.5541094386,32477.3960280382
4,2,32232,26605.3670801037,19251.7846132951,33841.5078087286
4,3,32295,27562.0162839461,20322.3815356471,34908.2855775031
4,4,32390,28639.7078330874,21051.6573026664,35692.4357761727
4,5,29877,29404.1878678404,22040.6762377903,36559.1778943961
4,6,31393,30129.16067698,22923.2395030795,37475.9268620626
4,7,30769,30709.7334189706,23349.9041588545,38031.2288182692
4,8,31215,31262.2028431884,23824.0500453687,38493.0812707537
4,9,35936,31526.4946587582,24035.3784950214,38668.9206928461
4,10,34414,31580.5956607185,24293.564449878,38784.8715624984
4,11,29102,31738.5784823154,24281.6298271871,38914.783973108
4,12,27257,31601.3053020219,24360.093879253,38798.4501935024
4,13,26940,31529.1460986194,24283.5042926568,38443.969427645
4,14,28825,31277.8826183164,24224.8634402413,38161.0912051361
4,15,25406,30879.0041147612,23623.6023362961,37960.6574286197
4,16,30015,30611.5522845533,23463.2779481276,37735.3759924142
4,17,33030,30155.3881463541,23248.8988879064,37172.9914815459
4,18,27932,29653.1714443202,22418.4248477554,36609.1566157482
4,19,26096,29108.6272235604,22398.0873423498,36232.848048721
4,20,29828,28627.0765686427,21659.2878429124,35541.4330214321
4,21,25917,28184.4903312697,21065.6567344828,35225.8279764164
4,22,28859,27611.2811174367,20508.4513793578,34547.0872749191
4,23,33570,27016.8524803204,19666.5962013291,34023.467114843
4,24,32327,26294.9160849074,19459.6051152576,33393.4320454839
4,25,30396,25680.4913832896,18606.5878284088,32823.3768625411
4,26,26501,24978.1072786328,18048.2989927095,31932.1200156636
4,27,23703,24323.8004652806,17202.5760639591,31361.7550768066
4,28,24577,23553.3625850354,16686.5825955926,30471.9118439255
4,29,26438,22623.8727365811,15741.6495699235,29735.2000940746
4,30,29220,21810.6040096333,14803.8237491182,29005.1842908312
5,1,34926,20886.9397223848,13990.5140420375,27939.7211599246
5,2,27350,20031.1939003774,13079.0133273865,26901.8231055742
5,3,24297,19003.4744080471,11872.6691998978,26119.775195393
5,4,24085,18109.5266305947,11060.8154599559,25315.7995777558
5,5,24531,17163.2854138989,10143.2848077524,24321.0872645968
5,6,24560,16209.9757150729,8903.74765830963,23476.0681743689
5,7,27411,15074.8029517953,7774.14240198759,22382.925364303
5,8,26839,14098.5163082586,6640.18639575592,21710.7359034406
5,9,25136,13046.8823106309,5965.48482168792,20326.8772866933
5,10,18867,12102.2770393234,4695.68028726923,19408.0318318569
5,11,19271,11161.9584290168,4182.44701926578,18641.4332711563
