month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,86.4968200596566,-0,4956.46609637939
2,29,8,26.0463356705081,-0,4839.18578518345
3,1,7,50.3526114160325,-0,4964.42749397762
3,2,23,-12.20002568739,-0,4780.04414829448
3,3,20,50.7183032659236,-0,5008.22370535335
3,4,33,59.5127021362365,-0,4841.34070486359
3,5,77,116.724961828091,-0,5152.45866878135
3,6,53,221.53128241228,-0,5009.43841659081
3,7,166,217.101142422467,-0,5094.46935148038
3,8,116,405.111861617128,-0,5256.57680902902
3,9,75,495.873941510293,-0,5279.18262050154
3,10,188,649.674930101942,-0,5455.2271757035
3,11,368,879.563221735314,-0,5622.57711576391
3,12,440,1078.06419889607,-0,5981.04246112844
3,13,633,1440.59567286735,-0,6280.02940396467
3,14,765,1818.534749411,-0,6676.90293604422
3,15,244,2310.9459391332,-0,7099.02081214936
3,16,1458,2790.57413662599,-0,7793.29472287372
3,17,1842,3518.28904488052,-0,8391.676227909
3,18,2661,4280.88418544242,-0,9057.35439571981
3,19,4495,5237.94261986734,377.233288790133,9977.55775063841
3,20,6374,6233.7015597984,1332.05243047449,11070.5944539255
3,21,6009,7494.92737552669,2574.87292404028,12275.6875549511
3,22,8826,8769.46414266396,3905.79049912662,13603.9375360056
3,23,11238,10244.991779385,5368.05426829048,14960.4183167327
3,24,10619,11985.6348996795,7145.81135953505,17038.6662798283
3,25,12082,13782.2246352811,8935.45706015391,18835.6064892068
3,26,17856,15744.1287683739,10783.575173019,20920.4791974581
3,27,18690,17780.6090145633,12835.5209740629,22808.2801840725
3,28,19630,19825.9874426314,14986.1408923091,24774.6033726367
3,29,18899,21993.8577118264,16927.6767160879,26956.4531456179
3,30,22075,23995.9139372528,19054.6984835971,28939.8848476183
3,31,26314,26046.9734928884,20976.8530966635,31013.5938274502
4,1,32259,27696.2066146197,22726.8823457513,32658.4123421014
4,2,32232,29310.2758676451,24251.8104521482,34249.1774598061
4,3,32295,30562.3170007391,25640.097118576,35433.2604962313
4,4,32390,31468.6577811128,26408.2029657541,36250.7894905628
4,5,29877,32108.9271678773,27363.8848060401,36916.9006584209
4,6,31393,32538.8205435279,27687.5769478287,37246.0398757262
4,7,30769,32499.5314728508,27721.6994952276,37297.0236956936
4,8,31215,32306.9138148874,27386.8740412161,37004.2251838417
4,9,35936,31760.5072415765,26997.74411429,36643.3007772971
4,10,34414,31184.8263452371,26487.8031296104,36090.4689488339
4,11,29102,30606.4116520954,25755.4113882772,35520.3303747435
4,12,27257,29895.4373741036,25219.9996278898,34663.2069434672
4,13,26940,29363.7347600497,24621.9690189615,34154.5575922407
4,14,28825,28787.2491282335,24027.4062816016,33750.4482708367
4,15,25406,28355.9907705385,23569.1651827166,33240.3638806292
4,16,30015,28207.009418561,23410.3682969928,33048.5271412699
4,17,33030,28148.0662720664,23372.3586360842,33054.0438697909
4,18,27932,28331.8519156941,23478.8834814239,33195.3273181565
4,19,26096,28568.8184420443,23751.7915584625,33486.290144614
4,20,29828,28895.7984673529,23905.0056849904,33762.8430495852
4,21,25917,29319.30946779,24415.1718950067,34192.1187570279
4,22,28859,29677.0252164304,24798.0049746913,34698.2027801293
4,23,33570,29955.1310795176,24960.8392668475,34781.7366291003
4,24,32327,30155.3235773484,25190.4514537318,35117.1684660494
