month,day,data,median,LB,UB
2,27,17,17,17,17
2,28,0,-114.336420573818,-0,5157.15232812228
2,29,8,9.95291874599301,-0,5722.00094482209
3,1,7,-42.3210305128768,-0,5532.38206023628
3,2,23,-11.6065774860771,-0,5653.6587947043
3,3,20,138.765191420045,-0,5549.97807524759
3,4,33,208.323603155947,-0,5458.06265152577
3,5,77,401.575261133681,-0,5702.18755635525
3,6,53,409.94598869947,-0,5956.90567934608
3,7,166,674.454033196943,-0,6036.54066030337
3,8,116,817.093388834172,-0,6468.47552062685
3,9,75,1163.12257962025,-0,6950.07784388219
3,10,188,1534.24252138237,-0,6771.50818558501
3,11,368,1660.04516654543,-0,7238.82306356083
3,12,440,2298.16591558985,-0,8053.3738403187
3,13,633,2515.20940257972,-0,8067.27917282441
3,14,765,3258.4776746116,-0,8879.45978362909
3,15,244,3791.23883195563,-0,9268.49551786041
3,16,1458,4705.6233731724,-0,10082.5618160562
3,17,1842,5529.70719255803,271.778652065648,10763.6541992109
3,18,2661,6439.77680059942,1036.6630324837,12106.4870837394
3,19,4495,7406.8887004864,1811.862345031,12968.4661771676
3,20,6374,8462.69690022997,3210.1297010317,14212.9728578085
3,21,6009,9678.75335638233,4173.09090234752,15146.7043963392
3,22,8826,11231.6079692297,5742.60704775622,16791.0874576093
3,23,11238,12592.9172118477,7036.32870541902,18178.4720265101
3,24,10619,14120.2972969342,8266.54082702238,19623.1391875409
3,25,12082,15728.8461457042,9844.86242012114,21126.4965186594
3,26,17856,17064.9162153326,12037.7706983985,22934.5478889655
3,27,18690,18653.05688924,13173.881150143,24039.2995854015
3,28,19630,20342.1688156167,14488.1856986647,26103.9476338744
3,29,18899,21817.3034679087,16303.6259397178,27298.2077883092
3,30,22075,23410.702490323,17597.6273282896,29171.7182033806
3,31,26314,24921.9775659502,19285.0034268376,30392.9216298961
4,1,32259,26135.1108475248,20593.6730111324,31782.8384388578
4,2,32232,27452.4171418347,22008.6769454437,33151.4061566521
4,3,32295,28702.5214894002,23043.2523867279,34176.2147696505
4,4,32390,29645.8377729571,23819.5418048081,34786.4195779383
4,5,29877,30309.5301249966,24892.1146785412,35999.0178633969
4,6,31393,31097.1505389964,24866.6458156766,36680.4903879932
4,7,30769,31241.0097999469,25524.0059333487,37068.8643351468
4,8,31215,31468.7713846442,26165.7690349946,36953.5673652554
4,9,35936,31785.7884940387,26277.876784151,37231.112569988
4,10,34414,31605.2718459268,26264.162790305,37190.0536409582
4,11,29102,31380.3921990972,26051.829336411,36701.4309235522
4,12,27257,31287.0769190201,25865.9292806715,36656.6135857839
4,13,26940,31049.2233737578,24969.3677904383,36369.7237377127
4,14,28825,30544.4827863661,24724.3946585972,36075.8099460304
4,15,25406,30062.69335258,24426.8082257883,35580.0244622697
4,16,30015,29669.3777205255,23862.2452819607,35375.01674785
4,17,33030,29354.3850360716,23946.482076418,35066.2957222149
4,18,27932,28887.5143062592,23427.5075591646,34543.4530369735
4,19,26096,28757.1365831804,23004.2061037846,34481.1221090018
4,20,29828,28480.7547180093,22505.9511663346,34101.4375685442
4,21,25917,28305.7375418995,22607.1827497281,33931.4164914947
4,22,28859,28089.8370530408,22530.6747995392,33925.6986924219
4,23,33570,28022.4926174732,22677.8588503284,33896.2016301713
4,24,32327,28073.4439445034,22424.5106503451,33531.9195373653
4,25,30396,28062.3186960627,22572.1851680871,33637.224065878
4,26,26501,28138.5337076795,22732.9098408433,33492.2384974506
4,27,23703,28164.2316662463,22472.7655785021,34014.0314526503
4,28,24577,28081.1952342085,22362.2246640869,33852.4683407518
4,29,26438,28000.80170823,22463.9672410593,33799.2506680936
4,30,29220,27923.7834910912,22543.3277270998,33484.2061927988
5,1,34926,27845.2754421299,22017.7102388823,33274.6966720604
5,2,27350,27403.5384769833,21723.9939802732,33218.8785697878
5,3,24297,26956.9024340737,21199.4801606315,32656.3038161032
5,4,24085,26581.9895411921,20413.3846698125,32016.6358306439
5,5,24531,25980.5913300322,20277.0671266947,31637.7359153784
5,6,24560,25215.2874275645,19400.7393249955,30652.2199360689
5,7,27411,24444.3164049634,18270.6164957412,29986.8917393056
5,8,26839,23781.3112826557,17938.2999865085,29495.5571691746
5,9,25136,22835.0648281907,17420.1417081413,28860.4852487323
5,10,18867,22028.082806475,16239.7537823882,28057.5687175088
5,11,19271,21573.4615546085,15512.6603219313,27552.8661635396
5,12,NaN,20696.8412923503,15063.7510109583,26531.7162301148
5,13,NaN,20059.6196656747,13979.2691548307,25890.7039355253
5,14,NaN,19419.9156702494,13930.8418781017,25268.0455466671
5,15,NaN,19035.0803933521,13455.6164383002,24715.5771595914
5,16,NaN,18493.7119368338,12940.3673894003,24345.95332084
5,17,NaN,18301.5265894281,12650.1717369121,24115.387135577
5,18,NaN,18006.4307295443,12630.2312047077,24211.7630767714
5,19,NaN,18075.6303448292,12512.2499915165,24008.488986696
5,20,NaN,17980.3407526101,12268.1744205667,24074.9329705787
5,21,NaN,18208.3108493697,12272.261320251,24378.63053249
5,22,NaN,18323.1309545678,12243.5384718866,24245.1858566363
5,23,NaN,18534.1869878113,12278.8676949015,24671.7402322244
5,24,NaN,18634.1183627387,12989.2972479294,24573.4193055367
5,25,NaN,18945.3167620308,13362.8458728392,24901.2541098307
5,26,NaN,18948.3518101567,13235.1664092739,25167.8020501353
5,27,NaN,19310.9022017177,13392.0601745734,25261.3379474074
5,28,NaN,19322.656613023,13375.4721331594,25133.6458701544
5,29,NaN,19215.6767232552,13464.7506459735,25031.1732818556
5,30,NaN,19136.1819854126,12938.5302845437,24977.9731517945
5,31,NaN,18904.1962976257,12829.9123187869,24846.5263292675
6,1,NaN,18533.7025450358,12784.4849474812,24473.1099124858
6,2,NaN,18179.4722034519,11797.5243388242,24293.3289414052
6,3,NaN,17762.2245744355,11853.9384762713,23831.5973099329
6,4,NaN,17074.9621709079,10753.4468592202,23210.1127804688
6,5,NaN,16700.1098061464,10654.2743316384,23054.2440940535
6,6,NaN,16086.7875528646,9918.49350555216,22377.5700432943
6,7,NaN,15577.0276116972,8920.64368320754,21511.5881734939
6,8,NaN,15056.0558560498,8700.3581718025,21437.5556701747
6,9,NaN,14504.4775986391,8274.84224662133,20424.3443201635
6,10,NaN,13859.3143813221,7563.59691398224,19977.9042385062
